13:43:19.824 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.0.Final
13:43:44.046 [http-nio-8080-exec-2] INFO  s.f.u.c.r.u.RedisProfileViewEventPublisher - Publish into topic: profileViewEvent, message: ProfileViewEventDto(receiverId=1, actorId=2, receivedAt=2024-10-11T13:43:44.016913)
13:43:45.782 [http-nio-8080-exec-3] INFO  s.f.u.c.r.u.RedisProfileViewEventPublisher - Publish into topic: profileViewEvent, message: ProfileViewEventDto(receiverId=1, actorId=2, receivedAt=2024-10-11T13:43:45.781105)
13:43:47.666 [http-nio-8080-exec-4] INFO  s.f.u.c.r.u.RedisProfileViewEventPublisher - Publish into topic: profileViewEvent, message: ProfileViewEventDto(receiverId=1, actorId=2, receivedAt=2024-10-11T13:43:47.664997)
13:43:58.810 [http-nio-8080-exec-5] INFO  s.f.u.c.r.u.RedisProfileViewEventPublisher - Publish into topic: profileViewEvent, message: ProfileViewEventDto(receiverId=1, actorId=2, receivedAt=2024-10-11T13:43:58.808372)
13:44:17.547 [http-nio-8080-exec-6] INFO  s.f.u.c.r.u.RedisProfileViewEventPublisher - Publish into topic: profileViewEvent, message: ProfileViewEventDto(receiverId=1, actorId=2, receivedAt=2024-10-11T13:44:17.545229)
13:48:09.678 [SpringApplicationShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED paused.
13:48:09.684 [SpringApplicationShutdownHook] INFO  o.s.s.quartz.SchedulerFactoryBean - Shutting down Quartz Scheduler
13:48:09.684 [SpringApplicationShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED shutting down.
13:48:09.684 [SpringApplicationShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED paused.
13:48:09.684 [SpringApplicationShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED shutdown complete.
13:48:09.692 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
13:48:09.694 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
13:48:09.695 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
14:04:14.236 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.0.Final
14:04:14.254 [restartedMain] INFO  s.f.u.UserServiceApplication - Starting UserServiceApplication using Java 19.0.2 with PID 24568 (/Users/sultan/Documents/intellijeIDEA_workspace/FAANG_school/CorporationX/user_service/build/classes/java/main started by sultan in /Users/sultan/Documents/intellijeIDEA_workspace/FAANG_school/CorporationX/user_service)
14:04:14.255 [restartedMain] INFO  s.f.u.UserServiceApplication - No active profile set, falling back to 1 default profile: "default"
14:04:14.284 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
14:04:14.284 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
14:04:14.739 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
14:04:14.740 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JDBC repositories in DEFAULT mode.
14:04:14.760 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data JDBC - Could not safely identify store assignment for repository candidate interface school.faang.user_service.repository.ContentDataRepository; If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
14:04:14.761 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data JDBC - Could not safely identify store assignment for repository candidate interface school.faang.user_service.repository.CountryRepository; If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
